UID,Session,Sample,d45,d46,d47,d48,d49
9260,20190201,ETH-1,5.084422,12.065690,39.755517,42.430287,8215.780539
9275,20190201,PD4 122.5,1.334021,11.104602,39.585708,47.994916,7351.019596
9274,20190201,PD4 137.7,4.759034,5.458332,44.996868,38.382268,9405.641838
9245,20190201,ETH-2,-6.834626,-4.523178,14.058202,9.879382,4970.012396
9273,20190201,PD4 117.0,1.687952,10.005149,44.975461,55.901285,13471.631621
9277,20190201,ETH-1,5.065066,12.032301,39.461548,42.678074,6535.167866
9265,20190201,PD4 105,0.945467,11.121548,47.590974,60.612708,11562.421905
9263,20190201,PD4 98,0.351030,10.704930,41.662253,74.478655,15666.063784
9253,20190201,PD4 67,0.337788,6.161129,30.696287,35.296879,13031.823241
9254,20190201,PD4 104,1.002852,10.644573,40.404788,50.650153,10211.647103
9249,20190201,PD4 52.1,0.657442,9.003938,42.447301,46.657740,7547.808738
9267,20190201,PD4 110.5,0.881569,7.074522,43.446221,64.716644,15343.717235
9266,20190201,PD4 107.0,0.756208,10.539498,47.861097,63.241887,12761.279809
9264,20190201,PD4 121.8,1.808107,11.436594,37.610926,47.168611,8309.359982
9246,20190201,PD4 44.0,1.517965,8.604247,43.987904,58.370312,9808.552076
16481,20220209,G4-268,5.713768,6.143536,29.280638,248.506165,62172.270669
16498,20220209,G4-296_5,6.011038,5.899742,22.291727,75.796533,16308.941666
16482,20220209,G4-270,5.434322,5.348537,21.035902,94.020746,37197.345769
16490,20220209,ETH-3,4.481935,11.781166,27.478666,85.432057,19980.791417
16494,20220209,G4-288_6,5.314648,4.431487,20.406272,46.792032,3744.105962
16501,20220209,ETH-2,-7.089373,-5.311624,-1.485793,37.103482,19132.861821
16495,20220209,G4-290_6,5.740082,6.519437,22.545332,105.991620,20169.766490
16496,20220209,G4-292_8,5.823211,6.432996,38.893404,388.937272,94656.491348
16479,20220209,ETH-2,-7.047995,-5.301538,1.778611,90.648841,31576.621104
16489,20220209,G4-282_6,6.206323,5.484140,26.638694,126.558863,34186.539157
16491,20220209,ETH-2,-7.096005,-5.284866,-2.607835,30.690930,17335.397858
16480,20220209,ETH-3,4.515010,11.788928,29.694960,72.296733,15210.468206
16497,20220209,G4-294_5,5.953739,5.937022,23.011377,116.304252,28470.995206
16502,20220209,ETH-3,4.497944,11.766334,26.882552,63.129055,12702.093614
16488,20220209,G4-281,6.560949,5.748854,24.772322,132.511740,36012.782233
16483,20220209,G4-272_1,6.280164,6.474559,33.075003,140.643663,42854.144328
16486,20220209,G4-279_5,6.131071,5.712268,21.930965,57.417840,22711.092402
16485,20220209,G4-277_2,5.518243,5.494174,28.096192,197.117337,48722.037673
16493,20220209,G4-286_5,5.676942,5.541623,24.926332,118.617406,48812.454226
16499,20220209,G4-298_5,5.471156,5.695985,23.668182,79.149823,-14360.781701
16487,20220209,G4-280_5,5.659231,5.928723,37.546188,358.025779,86613.520882
16484,20220209,G4-275_1,5.712832,6.126785,29.596387,104.035990,28903.331771
16492,20220209,G4-284_5,5.696767,5.617846,24.168127,98.910125,23750.739507
16500,20220209,G4-301,6.595730,6.727235,25.763776,198.422343,100945.009178
16303,20220131,G3-229_5,7.389375,9.867102,47.022964,92.434766,19715.369027
16304,20220131,G3_230,7.549264,11.563962,47.710082,82.679725,19035.273607
16284,20220131,G3-216,7.114448,10.297152,49.603741,115.606300,23630.918828
16291,20220131,G3-219_3,6.387065,11.727495,51.310483,118.500048,30200.551123
16280,20220131,G3-211_6,7.941193,11.583869,59.800995,214.202467,47989.756752
16295,20220131,G3-220_8,7.430141,11.118109,48.881562,144.384597,37313.893744
16301,20220131,G3-223_5,6.630396,10.693017,37.653995,86.702683,18263.994020
16288,20220131,ETH-3,4.548886,11.839791,34.249895,49.540089,8697.825550
16282,20220131,G3-212_15,8.313525,11.542548,51.865692,119.216233,25037.352589
16279,20220131,G3-210_6,7.732992,8.519011,77.543747,366.304271,77335.308019
16300,20220131,ETH-3,4.441172,11.651662,24.718866,35.508286,3989.313282
16278,20220131,ETH-3,4.556810,11.935019,44.870018,51.584543,10220.711700
16281,20220131,G3-212_1,7.920931,11.871640,40.854186,86.987382,20088.723043
16306,20220131,ETH-2,-7.116906,-5.293785,-0.083509,8.520758,6622.150258
16289,20220131,ETH-2,-7.065444,-5.227377,4.651618,13.761478,9695.085599
16296,20220131,G3-221_2,7.649775,11.909542,52.101134,180.025350,42015.788247
16297,20220131,G3-221_8,7.582101,11.108669,50.762358,71.588945,16348.716264
16283,20220131,G3-214_4,7.569967,9.444288,51.850368,144.791169,39422.849028
16302,20220131,G3-226_5,7.215631,10.979721,31.401471,64.136222,15814.352439
16286,20220131,G3-218,8.051241,12.294841,49.313099,161.380857,37790.232474
16287,20220131,G3-218_5,7.073663,11.153651,55.504167,203.669651,48085.027378
16290,20220131,G3-218_9,6.436668,11.411131,40.598296,114.408945,29011.601210
16305,20220131,ETH-3,4.497226,11.900093,27.609741,39.329665,4680.802388
16285,20220131,G3-216_6,7.283063,11.703881,62.880925,111.922042,30831.364141
16292,20220131,G3-220,7.019376,11.834806,68.864992,115.560928,29035.033393
16298,20220131,G3-223,7.231115,11.462219,57.307360,205.432082,45796.315791
16299,20220131,ETH-2,-7.027819,-5.171084,-0.324295,6.398442,6367.321903
16294,20220131,G3-220_5,7.224683,6.062362,52.712511,122.794698,29948.432788
16293,20220131,G3-220_4,7.459195,12.082829,45.420403,95.753878,20225.746006
16277,20220131,ETH-2,-7.040209,-5.174832,24.973352,44.523111,16469.955297
6609,20180716,SR 227_0,2.020514,10.780036,21.704080,69.207034,8005.847385
6581,20180716,ETH-1,5.410213,12.573788,43.337312,96.909415,11190.454305
6587,20180716,SR 79_0,6.352498,10.909896,35.341179,72.273058,8370.332521
6592,20180716,SR 80_4,8.858237,14.237978,40.984687,93.938251,11752.091615
6590,20180716,ETH-1,5.319797,12.440340,26.359000,53.130471,4878.120527
6606,20180716,ETH-1,5.243442,12.411779,22.660545,44.533125,2997.875353
6601,20180716,SR 95_0,8.763095,12.152285,35.136181,81.067110,9782.588162
6594,20180716,SR 81_2,8.426081,13.674741,33.856684,73.119473,7460.191575
6602,20180716,SR 90_0,8.434151,9.806089,27.820959,56.475636,6179.876204
6604,20180716,SR 93_0,8.685337,11.464865,44.809545,108.729069,15118.541149
6613,20180716,SR 233_0,0.034769,10.479225,17.920081,68.823927,8225.088841
6598,20180716,ETH-1,5.249983,12.358089,23.997791,51.271944,4304.684009
6607,20180716,SR 101_8,8.126123,8.083439,27.650732,66.111389,7679.842723
6596,20180716,SR 74_1,5.836522,10.207329,32.564909,84.371273,11693.204062
6605,20180716,SR 100_0,7.541099,5.472923,23.494166,64.979458,9284.557159
6615,20180716,ETH-1,5.306415,12.456660,33.502377,63.447219,5486.235887
6599,20180716,SR 101_1,8.274507,6.176877,22.162797,50.793542,6847.703322
6612,20180716,SR 230_0,0.997317,10.851580,21.948370,72.130973,8842.798558
6586,20180716,SR 97_4,7.311615,9.153534,72.935875,166.457795,16100.945063
6593,20180716,SR 95_1,8.431849,10.216682,43.250343,136.786593,17740.158965
6608,20180716,SR 103_0,8.463640,7.660533,48.170933,182.656727,22171.969797
6584,20180716,SR 86_2,9.160629,14.509495,47.115701,88.709009,10004.209178
6583,20180716,SR 71_8,6.663998,9.707765,47.601413,101.770786,11217.902380
6611,20180716,SR 229_0,1.418380,10.865258,24.895614,90.948712,10768.985767
6591,20180716,SR 75_0,7.481057,10.364410,32.993408,67.087509,8224.526562
6589,20180716,SR 72_9,4.834735,10.020867,28.389807,61.401521,7420.907975
6588,20180716,SR 96_1,8.315964,8.148998,49.435925,132.833614,16389.052804
6597,20180716,SR 88_0,8.741412,12.901367,36.070622,83.107175,8790.063116
6595,20180716,SR 82_2,9.156818,12.344702,33.338142,69.328916,7182.644379
6610,20180716,SR 228_0,1.756256,11.171560,19.465398,62.165583,6679.660891
6603,20180716,SR 86_9,8.822864,13.237894,35.381397,77.857195,8962.055218
6585,20180716,SR 91_8,8.939721,13.835765,48.576351,90.201489,9517.436654
6582,20180716,ETH-2,-6.529464,-3.914534,11.348149,46.633374,8580.154988
6614,20180716,ETH-2,-6.687251,-4.095693,-2.665149,23.350281,5714.136024
6600,20180716,SR 89_0,9.155407,14.939094,32.583280,74.618596,8385.910494
21708,20240117,ETH-3,4.423316,11.617142,62.009573,97.359193,14265.046476
21704,20240117,PD2_2.8,8.908650,13.219787,98.106063,151.447841,20999.114145
21721,20240117,PD2_13.3,9.038304,12.234133,87.861556,150.518077,20205.903137
21720,20240117,PD2_12.15,7.976116,10.465332,235.847869,858.293645,82333.762308
21698,20240117,ETH-3,4.507244,11.776980,104.521800,207.254478,33546.958982
21706,20240117,PD2_4.0,9.406950,10.374424,99.469486,158.588645,26534.821539
21701,20240117,PD2_0.9,9.706950,11.377859,109.614905,216.548372,31768.914914
21710,20240117,PD2_5.4,10.056469,11.780153,163.982857,235.772093,32848.932308
21705,20240117,PD2_3.0,8.919298,13.008931,114.816079,200.925470,30159.633398
21700,20240117,PD2_0.0,8.965552,11.779936,132.107746,360.688799,50614.238878
21717,20240117,PD2_10.7,9.933300,11.988812,88.437754,140.709100,17736.246274
21709,20240117,ETH-2,-7.137252,-5.326760,68.782770,90.765604,18157.384632
21716,20240117,PD2_10.6,9.953099,12.310544,123.221582,245.430527,29442.192498
21699,20240117,ETH-2,-7.182940,-5.336164,49.531005,120.734960,28279.179414
21703,20240117,PD2_1.3,9.629330,11.740767,178.342084,343.684020,46346.693364
21726,20240117,ETH-3,4.454200,11.848381,94.379532,148.523903,19625.579876
21711,20240117,PD2_7.5,9.944080,12.533158,117.085146,307.659289,44120.702996
21724,20240117,PD2_18.8,7.870324,9.961879,157.556126,262.804445,27863.410565
21722,20240117,PD2_13.35,8.926583,11.344160,86.033988,176.624411,21936.120381
21723,20240117,PD2_16.0,8.340309,12.379284,180.512091,318.206029,39113.525319
21718,20240117,ETH-3,4.399072,11.622907,62.806517,92.975975,12806.879336
21727,20240117,ETH-2,-7.150058,-5.304419,86.178871,145.817189,22955.010184
21702,20240117,PD2_1.0,9.391155,10.714376,119.507256,373.521988,50551.467200
21707,20240117,PD2_5.0,9.479913,10.630604,107.541931,158.967658,21979.580840
21713,20240117,PD2_8.5,9.487171,10.216081,88.983105,160.599996,20519.483780
21714,20240117,PD2_8.8,9.381316,12.548506,128.255071,329.018279,47678.164431
21719,20240117,ETH-2,-7.087170,-5.241285,64.119127,92.335176,21509.524611
21715,20240117,PD2_9.15,8.012952,12.713157,162.024301,280.822662,42594.184278
21712,20240117,PD2_7.6,10.034099,12.976046,128.973457,309.603627,39587.768456
21725,20240117,PD2_19,7.492033,11.942838,118.466693,247.023076,32196.529012
7581,20180922,R1 283.0,2.045801,8.064494,46.775655,42.086313,7018.447882
7538,20180922,ETH-1,5.226740,12.297347,136.608539,52.872922,21270.010707
7550,20180922,R1 225.0,1.076234,7.514169,39.520209,34.773150,5837.666695
7580,20180922,R1 275.0 MATRIX,3.251768,8.626885,48.301334,42.395383,7364.285039
7584,20180922,R1 277.0 GREY,2.368286,10.008649,45.017650,43.342558,7390.695622
7561,20180922,R1 246.0,1.364675,8.232314,40.682404,40.881920,6793.164626
7543,20180922,R1 223.1,1.480487,7.906038,48.209406,40.363313,7782.741624
7551,20180922,R1 227.0,1.503959,7.849192,40.935291,33.160042,6424.296995
7574,20180922,R1 266.1,1.642696,7.764887,35.839140,35.774827,5482.730956
7565,20180922,R1 254,1.632457,7.983210,41.758152,42.572332,6623.614956
7560,20180922,R1 244.2,1.615938,9.849939,42.172056,48.900435,6110.154179
7569,20180922,R1 259.9 CLAST,1.650779,7.851369,42.142333,36.722517,6697.936577
7562,20180922,R1 248.0,1.767583,7.729501,36.585879,31.157060,5323.176024
7586,20180922,ETH-1,5.206413,12.277255,39.583611,40.325920,4844.752660
7554,20180922,R1 231.4,1.095951,7.742930,32.888469,30.280774,4945.270987
7572,20180922,R1 264.0 BROWN,1.270113,7.097456,29.782416,26.212891,4477.176347
7555,20180922,ETH-1,5.203028,12.253971,46.279459,44.798600,5571.297002
7582,20180922,R1 275.0 CLAST,4.092162,8.010691,36.735173,35.180889,5151.623556
7545,20180922,R1 212,2.781945,7.931384,43.067743,36.851828,5835.968048
7564,20180922,R1 252.0,1.945506,8.247090,36.957787,35.246724,5539.096012
7583,20180922,R1 277.0 L BROWN,2.322074,10.027153,48.933027,43.897993,7172.098189
7566,20180922,R1 259.9 MATRIX,1.714498,7.807391,38.148426,31.996823,5795.438747
7549,20180922,R1 221.1,1.228254,7.721803,41.062221,38.448996,6308.190532
7548,20180922,R1 216,1.488363,7.622237,49.815239,38.649693,8353.609669
7540,20180922,R1 206.0,2.894935,7.833515,44.378420,35.198033,7000.938499
7563,20180922,R1 249.9,1.798065,7.982414,46.797806,35.967060,7953.572736
7559,20180922,R1 240.0,1.401154,7.772501,32.627560,29.401581,4768.273535
7575,20180922,R1 270 BROWN,1.664431,7.661786,60.592861,43.057681,9979.706405
7546,20180922,R1 214,1.923781,8.527308,34.628381,30.532704,4645.150687
7578,20180922,ETH-1,5.192973,12.244467,50.923130,45.683111,6552.932425
7576,20180922,R1 268.0 MATRIX,1.721100,7.940681,42.439060,33.977077,6219.517204
7539,20180922,ETH-2,-6.726323,-4.414091,51.597418,12.310318,11408.535760
7567,20180922,R1 256.0,1.100559,7.689796,37.557569,32.716383,5867.893748
7556,20180922,R1 233.5,1.339532,7.751912,28.144952,30.115432,4157.656984
7557,20180922,R1 235.4,1.083783,7.490302,30.663053,28.434508,4504.593204
7558,20180922,R1 238.0,1.034890,7.700571,27.553507,28.413745,3527.382309
7552,20180922,R1 229,1.373194,7.599998,41.762671,33.844267,6035.896522
7541,20180922,R1 208.0 MATRIX,1.891678,7.568778,40.128889,33.442207,5695.401671
7547,20180922,ETH-1,5.206359,12.268310,44.718535,39.240308,5291.890350
7542,20180922,R1 208.0 CLAST,2.253623,7.896762,41.848652,36.190636,6537.787797
7570,20180922,ETH-1,5.168221,12.187853,34.914192,37.274523,3789.473194
7573,20180922,R1 264.0 GREY,1.730561,7.868567,31.393442,31.900355,4858.926706
7585,20180922,ETH-2,-6.772432,-4.484673,18.979326,11.588341,6619.588137
7577,20180922,R1 268.0 CLAST,1.415106,6.977085,36.603908,31.957807,6230.580942
7568,20180922,R1 258,2.344854,10.284454,66.913554,57.657668,11351.948256
7579,20180922,R1 270 RED,1.924747,8.774101,52.490159,41.319556,8862.866990
7544,20180922,R1 210.0,2.800095,7.778870,29.024622,34.807533,4208.660499
7553,20180922,R1 242.0,1.566630,8.841370,47.555738,40.308759,6673.722558
7571,20180922,R1 262.0,1.629480,7.888024,36.924582,32.522121,5602.834158
6498,20180711,ETH-2,-8.483789,-7.769766,-10.317504,6.839221,3043.644840
6471,20180711,J1701 78,6.179913,11.691187,28.679842,77.745634,9961.162102
6489,20180711,ETH-1,5.266377,12.493974,23.953873,53.792868,5679.830806
6493,20180711,J1701 93_8,5.247115,12.848261,26.127142,66.915158,8514.865611
6485,20180711,J1701 98_1,5.293929,12.096033,36.674273,141.943250,18769.412461
6487,20180711,J1701 82_0,5.741326,11.187250,31.873582,113.979915,15222.217936
6475,20180711,J1701 87_0,5.669376,10.603973,43.536067,223.625852,26675.652537
6473,20180711,J1701 81_0,5.346429,12.073173,33.625955,106.605351,16199.106013
6497,20180711,J1701 85_0,4.564832,13.223014,29.946461,71.633661,8525.721939
6488,20180711,J1701 100,5.087949,11.883281,25.228689,75.676075,9812.060965
6472,20180711,J1701 99_1,5.258996,11.726224,36.696706,134.899712,16423.460167
6490,20180711,J1701 80_0,5.722199,11.909413,27.891848,74.093798,9402.058907
6468,20180711,ETH-1,5.304953,12.468330,25.007277,60.141827,5689.795862
6479,20180711,ETH-1,5.235480,12.402209,21.447371,45.248850,3746.855960
6476,20180711,J1701 106,3.873006,11.876655,26.676137,92.016537,12902.962744
6481,20180711,J1701 88,5.627372,10.405810,39.055458,170.539402,23558.415776
6495,20180711,J1701 109_0,4.988966,10.035541,54.364943,163.669742,17096.555301
6496,20180711,J1701 104_0,4.638834,12.022356,31.552733,87.974124,11218.015250
6492,20180711,J1701 103_0,4.444909,13.779152,28.763566,74.714309,8698.271195
6482,20180711,J1701 95_1,4.975005,12.092430,32.366933,126.154336,15907.094049
6470,20180711,J1701 107,4.456811,11.934218,30.968210,122.685962,17744.314356
6480,20180711,J1701 92_0,5.489855,11.474702,27.071221,88.141612,11986.718174
6477,20180711,J1701 89_0,5.338286,10.823935,43.763295,202.001324,31099.275046
6483,20180711,J1701 91_3,5.297750,10.616641,35.289697,114.980590,14675.723886
6491,20180711,J1701 108_0,3.659733,11.530197,25.621797,88.515046,12081.449312
6486,20180711,J1701 111_0,6.773424,11.221821,43.275681,179.739297,22916.066744
6474,20180711,J1701 96_0,5.499295,11.320236,44.681873,169.015857,20609.562748
6478,20180711,J1701 97_1,5.646738,11.921486,30.925805,110.899335,15219.381380
6484,20180711,J1701 102_0,4.846527,11.766385,25.612528,86.754845,11746.227740
6494,20180711,J1701 105_0,4.377027,12.253661,26.827203,70.249065,9618.108036
6469,20180711,ETH-2,-6.681337,-4.118216,-6.221885,14.657156,3896.562311
14108,20210704,G5-138.9,1.336405,8.094091,99.911589,131.280248,23715.762723
14116,20210704,ETH-3,4.549164,11.927130,71.214373,82.745158,16378.117949
14112,20210704,G5-119.6,1.888381,5.851053,79.777779,100.091859,24025.696655
14121,20210704,G5-132.5,1.763777,6.136390,41.809364,59.186381,12510.218177
14105,20210704,ETH-3,4.570389,11.951154,117.562135,110.079485,17723.895458
14123,20210704,G4-454.2,10.045992,7.527376,71.127170,72.217050,10698.900579
14114,20210704,G5-123.4,1.886197,6.094628,63.386756,84.760204,23494.073369
14113,20210704,G5-121.6,1.740748,5.258542,60.277360,87.440212,14972.904917
14122,20210704,G4-457,9.615456,7.175220,82.371442,99.423922,13381.704425
14118,20210704,G5-127,1.772120,6.066928,55.944129,73.653469,15890.438279
14106,20210704,G5-134.6,1.571949,5.951057,112.439397,114.567959,23961.430751
14117,20210704,G5-125.5,1.722621,5.823936,59.141094,84.824159,24176.615280
14110,20210704,G5-145.3,1.663969,5.706891,55.401224,67.203430,16662.774024
14111,20210704,G5-147.5,1.493574,5.091608,102.501536,120.162203,36828.005224
14107,20210704,G5-137F,1.736514,6.165447,75.166525,90.915752,13161.038203
14120,20210704,G5-130,2.066542,5.964363,65.971078,91.085591,15775.957227
14104,20210704,ETH-2,-7.053861,-5.138417,265.388486,140.379164,44338.006382
14115,20210704,ETH-2,-7.066027,-5.101291,59.025463,61.975550,16282.260205
14119,20210704,G5-129.5,4.927229,5.892969,63.417820,85.827993,22480.018656
14109,20210704,G5-142.1,1.589406,5.756451,52.573115,76.585019,14488.429179
16413,20220204,G4-157,9.029417,4.520835,26.414045,86.750926,24586.153322
16398,20220204,G4-131,7.101596,3.026320,19.687670,38.979589,9157.905184
16411,20220204,G4-151_6,7.647241,4.127385,25.245257,48.541354,9837.757375
16423,20220204,G4-171_9,6.576920,5.446660,33.554704,81.817671,20872.576681
16415,20220204,G4-159,7.621064,4.493754,34.348802,98.237626,21519.928675
16427,20220204,G4-179_9,6.098245,6.501547,46.316107,144.215061,27818.317328
16421,20220204,G4-166_9,7.110762,4.293070,19.982367,46.893087,12240.305472
16430,20220204,ETH-2,-7.022768,-5.120016,-3.613516,18.105103,12441.314113
16426,20220204,G4-178_8,8.247793,5.200333,25.255813,78.253742,22295.739765
16410,20220204,G4-149_5,8.819973,3.756179,23.487264,44.724065,16100.795413
16408,20220204,ETH-2,-7.080413,-5.272224,0.072342,25.251607,11933.291902
16429,20220204,ETH-3,4.479046,11.861413,25.680040,55.789904,12687.419874
16420,20220204,G4-166,8.454978,4.759048,28.667246,87.189238,19779.046783
16425,20220204,G4-176_8,6.324764,5.879403,35.758909,101.998731,23933.081602
16405,20220204,G4-143,10.253127,3.459446,25.444140,84.589376,25289.976357
16412,20220204,G4-154_25,8.165501,4.449787,25.903005,54.104398,18046.445521
16424,20220204,G4-174_1,7.985807,4.774470,26.483031,75.090875,30620.221517
16402,20220204,G4-138,9.979842,3.537334,24.222783,51.625730,15400.538576
16406,20220204,G4-145,10.041328,3.530302,24.842590,32.245823,7175.513619
16428,20220204,G4-182,6.014503,5.700593,32.170209,226.417677,49466.113606
16399,20220204,G4-132,8.956442,3.012750,23.643669,32.775995,8007.934845
16401,20220204,G4-135_5,7.035740,3.591612,28.502835,86.288623,24275.498217
16422,20220204,G4-169_5,6.782229,4.677633,22.430593,56.936204,15412.540888
16419,20220204,ETH-3,4.493604,11.792917,24.418909,70.353482,42439.304839
16417,20220204,G4-163_5,8.251325,4.749837,36.761049,72.756443,17073.492131
16397,20220204,ETH-3,4.513293,11.796563,28.611348,49.910178,8939.262970
